title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url,date,year,eprints_repo
SILOS: An Intelligent Fault Detection Scheme for Solar Insecticidal Lamp IoTs with Improved Energy Efficiency,Xing Yang,https://eprints.lincoln.ac.uk/id/eprint/51948/1/final.pdf,19,https://github.com/harryyangx/Fault-self-detection-for-,github.com/harryyangx/Fault-self-detection-for-,harryyangx/Fault-self-detection-for-SIL-IoTs,2022-01-01,2022.0,eprints.lincoln.ac.uk
Reward-Based Environment States for Robot Manipulation Policy Learning,Mouliets Cédérick,https://eprints.lincoln.ac.uk/id/eprint/47522/1/cm_NeurIPS2021.pdf,2,https://github.com/DLR-RM/stable-baselines3,github.com/DLR-RM/stable-baselines,DLR-RM/stable-baselines3,2021-12-08,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/wg-perception/people,github.com/wg-perception/people,wg-perception/people,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/strands-project/strands,github.com/strands-project/strands,strands-project/strands_ci,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/LCAS/FLOBOT,github.com/LCAS/FLOBOT,LCAS/FLOBOT,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/rbgirshick/rcnn,github.com/rbgirshick/rcnn,rbgirshick/rcnn,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/rbgirshick/py-faster-rcnn,github.com/rbgirshick/py-faster-rcnn,rbgirshick/py-faster-rcnn,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,6,https://github.com/facebookresearch/Detectron,github.com/facebookresearch/Detectron,facebookresearch/Detectron,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,9,https://github.com/CMU-Perceptual-Computing-Lab/openpose,github.com/CMU-Perceptual-Computing-Lab/openpose,CMU-Perceptual-Computing-Lab/openpose,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,9,https://github.com/opentrack/opentrack,github.com/opentrack/opentrack,opentrack/opentrack,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,15,https://github.com/LCAS/bayestracking,github.com/LCAS/bayestracking,LCAS/bayestracking,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,15,https://github.com/sbreuers/detta,github.com/sbreuers/detta,sbreuers/detta,2021-10-31,2021.0,eprints.lincoln.ac.uk
"Pedestrian Models for Autonomous Driving Part I: Low-Level Models, from Sensing to Tracking",Fanta Camara,https://eprints.lincoln.ac.uk/id/eprint/41705/1/part1.pdf,15,https://github.com/jongwon20000/TRACA,github.com/jongwon20000/TRACA,jongwon20000/TRACA,2021-10-31,2021.0,eprints.lincoln.ac.uk
Navigate-and-Seek: a Robotics Framework for People Localization in Agricultural Environments,Riccardo Polvara,https://eprints.lincoln.ac.uk/id/eprint/45627/1/topoNBS.pdf,0,https://github.com/pulver22/nbs,github.com/pulver22/nbs,pulver22/nbs,2021-10-31,2021.0,eprints.lincoln.ac.uk
Metaheuristics for the Minimum Time Cut Path Problem with Different Cutting and Sliding Speeds,Bonfim Amaro Junior,https://eprints.lincoln.ac.uk/id/eprint/52663/1/algorithms-14-00305-v2.pdf,14,https://github.com/GUIKAR741/metaheuristics-minimun-path,github.com/GUIKAR741/metaheuristics-minimun-path,GUIKAR741/metaheuristics-minimun-path,2021-10-23,2021.0,eprints.lincoln.ac.uk
Adaptive Selection of Informative Path Planning Strategies via Reinforcement Learning,Taeyeong Choi,https://eprints.lincoln.ac.uk/id/eprint/46371/7/paper.pdf,4,https://github.com/ﬁllipe-gsm/python-tsp,github.com/fillipe-gsm/python-tsp,fillipe-gsm/python-tsp,2021-10-22,2021.0,eprints.lincoln.ac.uk
Multi-Modal Brain Segmentation Using Hyper-Fused Convolutional Neural Network,Wenting Duan,https://eprints.lincoln.ac.uk/id/eprint/46688/1/paper21.pdf,7,https://github.com/josedolz/HyperDenseNet_pytorch,github.com/josedolz/HyperDenseNet_pytorch,josedolz/HyperDenseNet_pytorch,2021-10-02,2021.0,eprints.lincoln.ac.uk
Extending an Open Source Hardware Agri-Robot with Simulation and Plant Re-identification,Harry Rogers,https://eprints.lincoln.ac.uk/id/eprint/46862/1/Oxford_AIMS_CONFERENCE_OPEN_SOURCE.pdf,0,https://github.com/Harry-Rogers/PiCar,github.com/Harry-Rogers/PiCar,Harry-Rogers/PiCar,2021-10-01,2021.0,eprints.lincoln.ac.uk
Unsupervised anomaly detection with LSTM autoencoders using statistical data-filtering,Sepehr Maleki,https://eprints.lincoln.ac.uk/id/eprint/44910/1/Manuscript%20R3.pdf,27,https://github.com/linkedin/luminol,github.com/linkedin/luminol,linkedin/luminol,2021-09-30,2021.0,eprints.lincoln.ac.uk
Unsupervised anomaly detection with LSTM autoencoders using statistical data-filtering,Sepehr Maleki,https://eprints.lincoln.ac.uk/id/eprint/44910/1/Manuscript%20R3.pdf,29,https://github.com/numenta/NAB,github.com/numenta/NAB,numenta/NAB,2021-09-30,2021.0,eprints.lincoln.ac.uk
LAMA: automated image analysis for the developmental phenotyping of mouse embryos,Neil R Horner,https://eprints.lincoln.ac.uk/id/eprint/46513/1/dev192955.pdf,10,https://github.com/mpi2/LAMA/,github.com/mpi2/LAMA,mpi2/LAMA,2021-09-15,2021.0,eprints.lincoln.ac.uk
LAMA: automated image analysis for the developmental phenotyping of mouse embryos,Neil R Horner,https://eprints.lincoln.ac.uk/id/eprint/46513/1/dev192955.pdf,10,https://github.com/mpi2/vpv).,github.com/mpi2/vpv,mpi2/vpv,2021-09-15,2021.0,eprints.lincoln.ac.uk
A Study on Dense and Sparse (Visual) Rewards in Robot Policy Learning,Abdalkarim Mohtasib,https://eprints.lincoln.ac.uk/id/eprint/45983/1/TAROS_2021colour.pdf,9,https://github.com/DLR-RM/stable-baselines3,github.com/DLR-RM/stable-baselines,DLR-RM/stable-baselines3,2021-09-08,2021.0,eprints.lincoln.ac.uk
Deep-LfD: Deep robot learning from demonstrations,Amir Ghalamzan Esfahani,https://eprints.lincoln.ac.uk/id/eprint/45212/1/main_SIMPA_final.pdf,1,https://github.com/imanlab/d-lfd,github.com/imanlab/d-lfd,imanlab/d-lfd,2021-08-31,2021.0,eprints.lincoln.ac.uk
"The genome sequence of the European turtle dove, Streptopelia turtur Linnaeus 1758",Jenny Dunn,https://eprints.lincoln.ac.uk/id/eprint/45888/1/54cecf5a-8100-4991-80ad-0d3f7edbdaa3_17060_-_jonathan_threlfall.pdf,6,https://github.com/wtsi-hpag/Scaff10X,github.com/wtsi-hpag/Scaff,wtsi-hpag/Scaff10X,2021-07-27,2021.0,eprints.lincoln.ac.uk
"The genome sequence of the European turtle dove, Streptopelia turtur Linnaeus 1758",Jenny Dunn,https://eprints.lincoln.ac.uk/id/eprint/45888/1/54cecf5a-8100-4991-80ad-0d3f7edbdaa3_17060_-_jonathan_threlfall.pdf,6,https://github.com/wtsi-hpag/PretextMap,github.com/wtsi-hpag/PretextMap,wtsi-hpag/PretextMap,2021-07-27,2021.0,eprints.lincoln.ac.uk
"TOI-2076 and TOI-1807: Two Young, Comoving Planetary Systems within 50 pc Identified by TESS that are Ideal Candidates for Further Follow Up",Christina Hedges,https://eprints.lincoln.ac.uk/id/eprint/45724/1/TOI_2076_TOI1807_submissiondraft.pdf,2,https://github.com/keplerGO/lightkurve,github.com/keplerGO/lightkurve,keplerGO/lightkurve,2021-07-12,2021.0,eprints.lincoln.ac.uk
"The genome sequence of the European robin, Erithacus rubecula Linnaeus 1758",Jenny Dunn,https://eprints.lincoln.ac.uk/id/eprint/45877/1/ed99fadb-c768-4a2c-a384-e67617cd0593_16988_-_jonathan_threlfall.pdf,6,https://github.com/wtsi-hpag/Scaff10X,github.com/wtsi-hpag/Scaff,wtsi-hpag/Scaff10X,2021-07-02,2021.0,eprints.lincoln.ac.uk
"The genome sequence of the European robin, Erithacus rubecula Linnaeus 1758",Jenny Dunn,https://eprints.lincoln.ac.uk/id/eprint/45877/1/ed99fadb-c768-4a2c-a384-e67617cd0593_16988_-_jonathan_threlfall.pdf,6,https://github.com/wtsi-hpag/PretextView,github.com/wtsi-hpag/PretextView,wtsi-hpag/PretextView,2021-07-02,2021.0,eprints.lincoln.ac.uk
Identification of Abnormal States in Videos of Ants Undergoing Social Phase Change,Taeyeong Choi,https://eprints.lincoln.ac.uk/id/eprint/46373/1/17794-Article%20Text-21288-1-2-20210518.pdf,2,https://github.com/ctyeong/OpticalFlows,github.com/ctyeong/OpticalFlows,ctyeong/OpticalFlows_HsAnts,2021-05-18,2021.0,eprints.lincoln.ac.uk
Identification of Abnormal States in Videos of Ants Undergoing Social Phase Change,Taeyeong Choi,https://eprints.lincoln.ac.uk/id/eprint/46373/1/17794-Article%20Text-21288-1-2-20210518.pdf,3,https://github.com/ctyeong/IO-GEN,github.com/ctyeong/IO-GEN,ctyeong/IO-GEN,2021-05-18,2021.0,eprints.lincoln.ac.uk
Bio-inspired Neural Networks for Angular Velocity Estimation in Visually Guided Flights,Huatian Wang,https://eprints.lincoln.ac.uk/id/eprint/48571/1/Wang%2C%20Huatian%20%E2%80%93%20Computer%20Science%20%E2%80%93%20May%202021.pdf,20,https://github.com/skyhouse123/AVDM_Unity.,github.com/skyhouse123/AVDM_Unity,skyhouse123/AVDM_Unity,2021-05-01,2021.0,eprints.lincoln.ac.uk
Topic Modelling and Data Analysis: Impact of using topic modelling on game review,Konrad Stepien,https://eprints.lincoln.ac.uk/id/eprint/49978/1/Thesis_-_Konrad_Stepien_Corrections_16-01-2022%20%281%29.pdf,55,https://github.com/cpsievert/LDAvis,github.com/cpsievert/LDAvis,cpsievert/LDAvis,2021-04-19,2021.0,eprints.lincoln.ac.uk
Topic Modelling and Data Analysis: Impact of using topic modelling on game review,Konrad Stepien,https://eprints.lincoln.ac.uk/id/eprint/49978/1/Thesis_-_Konrad_Stepien_Corrections_16-01-2022%20%281%29.pdf,57,https://github.com/mulhod/steam_reviews,github.com/mulhod/steam_reviews,mulhod/steam_reviews,2021-04-19,2021.0,eprints.lincoln.ac.uk
Topic Modelling and Data Analysis: Impact of using topic modelling on game review,Konrad Stepien,https://eprints.lincoln.ac.uk/id/eprint/49978/1/Thesis_-_Konrad_Stepien_Corrections_16-01-2022%20%281%29.pdf,60,https://github.com/tidyverse/rvest>,github.com/tidyverse/rvest,tidyverse/rvest,2021-04-19,2021.0,eprints.lincoln.ac.uk
Topic Modelling and Data Analysis: Impact of using topic modelling on game review,Konrad Stepien,https://eprints.lincoln.ac.uk/id/eprint/49978/1/Thesis_-_Konrad_Stepien_Corrections_16-01-2022%20%281%29.pdf,60,https://github.com/mulhod/reviewer_experience_prediction,github.com/mulhod/reviewer_experience_prediction,mulhod/reviewer_experience_prediction,2021-04-19,2021.0,eprints.lincoln.ac.uk
A Divide-and-Conquer Approach to Neural Natural Language Generation from Structured Data,Nina Dethlefs,https://eprints.lincoln.ac.uk/id/eprint/43748/1/nc-neurocomputing-2021.pdf,14,https://github.com/DavidGrangier/wikipedia-biography-dataset,github.com/DavidGrangier/wikipedia-biography-dataset,DavidGrangier/wikipedia-biography-dataset,2021-04-14,2021.0,eprints.lincoln.ac.uk
Learning to stop: a unifying principle for legged locomotion in varying environments,T. G. Thuruthel,https://eprints.lincoln.ac.uk/id/eprint/44628/1/Thuruthel2021_Leaning%20to%20stop%20a%20unifying%20principle%20for%20legged%20locomotion%20in%20varying%20environments.pdf,5,https://github.com/tomraven1/DDPG-hop.,github.com/tomraven1/DDPG-hop,tomraven1/DDPG-hop,2021-04-14,2021.0,eprints.lincoln.ac.uk
Small and large bumblebees invest differently when learning about flowers,Elisa Frasnelli,https://eprints.lincoln.ac.uk/id/eprint/43453/1/Small%20and%20large%20bumblebees%20201120final_ORE.pdf,16,https://github.com/atahk/pslcl).,github.com/atahk/pslcl,atahk/pscl,2021-03-08,2021.0,eprints.lincoln.ac.uk
Automated Echocardiographic Image Interpretation Using Artificial Intelligence,Neda Azarmehr,https://eprints.lincoln.ac.uk/id/eprint/49493/1/AzarmehrNeda_Computer%20Science_September%202021.pdf,23,https://github.com/intsav/EchoPhaseDetection,github.com/intsav/EchoPhaseDetection,intsav/EchoPhaseDetection,2021-03-01,2021.0,eprints.lincoln.ac.uk
"Abstract Visual Programming of Social
Robots for Novice Users",Onis Brown,https://eprints.lincoln.ac.uk/id/eprint/48584/1/Brown%2C%20Onis%20-Computer%20Science%20-%20March%202021.pdf,21,https://github.com/OnisBrown/TeachLindseyUI,github.com/OnisBrown/TeachLindseyUI,OnisBrown/TeachLindseyUI,2021-03-01,2021.0,eprints.lincoln.ac.uk
"Abstract Visual Programming of Social
Robots for Novice Users",Onis Brown,https://eprints.lincoln.ac.uk/id/eprint/48584/1/Brown%2C%20Onis%20-Computer%20Science%20-%20March%202021.pdf,72,https://github.com/laurencejbelliott/roswebcomponents,github.com/laurencejbelliott/roswebcomponents,laurencejbelliott/roswebcomponents,2021-03-01,2021.0,eprints.lincoln.ac.uk
"Abstract Visual Programming of Social
Robots for Novice Users",Onis Brown,https://eprints.lincoln.ac.uk/id/eprint/48584/1/Brown%2C%20Onis%20-Computer%20Science%20-%20March%202021.pdf,73,https://github.com/RobotWebTools/roslibjs,github.com/RobotWebTools/roslibjs,RobotWebTools/roslibjs,2021-03-01,2021.0,eprints.lincoln.ac.uk
Blockchain GDPR Data Compliance through Container Utilisation,Mitch J. Durso,https://eprints.lincoln.ac.uk/id/eprint/49507/1/Durso%20Mitch%20J%20-%20Computer%20Science%20-%20March%202022%20%28002%29.pdf,72,https://github.com/Starystars67/Blockchain-FileStorage,github.com/Starystars67/Blockchain-FileStorage,Starystars67/Blockchain-FileStorage,2021-03-01,2021.0,eprints.lincoln.ac.uk
Investigating the potential of pre-clinical cell-wall synthesis inhibiting antibiotics,Daniel Lloyd,https://eprints.lincoln.ac.uk/id/eprint/48545/1/Lloyd%2C%20Daniel%20-%20Biology%20-%20May%202021.pdf,40,https://github.com/tseemann/snippy),github.com/tseemann/snippy,tseemann/snippy,2021-03-01,2021.0,eprints.lincoln.ac.uk
Estimation of sinking velocities using free-falling dynamically scaled models: foraminifera as a test case,Matthew Walker,https://eprints.lincoln.ac.uk/id/eprint/43422/1/Dynamic_Scaling_eprint.pdf,7,https://github.com/matthewwalkerbio/Dynamic-scaling.,github.com/matthewwalkerbio/Dynamic-scaling,matthewwalkerbio/Dynamic-scaling,2021-02-15,2021.0,eprints.lincoln.ac.uk
Comparative evolutionary genetics of deleterious load in sorghum and maize,Roberto Lozano,https://eprints.lincoln.ac.uk/id/eprint/43715/7/DelLoad_Sorghum_Maize2_Lozano.pdf,13,https://github.com/GoreLab/Sorghum-HapMap).,github.com/GoreLab/Sorghum-HapMap,GoreLab/Sorghum-HapMap,2021-01-31,2021.0,eprints.lincoln.ac.uk
Comparative evolutionary genetics of deleterious load in sorghum and maize,Roberto Lozano,https://eprints.lincoln.ac.uk/id/eprint/43715/7/DelLoad_Sorghum_Maize2_Lozano.pdf,14,https://github.com/BGI-shenzhen/PopLDdecay).,github.com/BGI-shenzhen/PopLDdecay,BGI-shenzhen/PopLDdecay,2021-01-31,2021.0,eprints.lincoln.ac.uk
Comparative evolutionary genetics of deleterious load in sorghum and maize,Roberto Lozano,https://eprints.lincoln.ac.uk/id/eprint/43715/7/DelLoad_Sorghum_Maize2_Lozano.pdf,16,"https://github.com/molpopgen/fwdpy11),",github.com/molpopgen/fwdpy,molpopgen/fwdpy,2021-01-31,2021.0,eprints.lincoln.ac.uk
Comparative evolutionary genetics of deleterious load in sorghum and maize,Roberto Lozano,https://eprints.lincoln.ac.uk/id/eprint/43715/7/DelLoad_Sorghum_Maize2_Lozano.pdf,17,https://github.com/mengyao/Complete-Striped-Smith-Waterman-Library),github.com/mengyao/Complete-Striped-Smith-Waterman-Library,mengyao/Complete-Striped-Smith-Waterman-Library,2021-01-31,2021.0,eprints.lincoln.ac.uk
Comparative evolutionary genetics of deleterious load in sorghum and maize,Roberto Lozano,https://eprints.lincoln.ac.uk/id/eprint/43715/7/DelLoad_Sorghum_Maize2_Lozano.pdf,18,https://github.com/GoreLab/Sorghum-,github.com/GoreLab/Sorghum-,GoreLab/Sorghum-HapMap,2021-01-31,2021.0,eprints.lincoln.ac.uk
First COVID-19 case in Zambia — Comparative phylogenomic analyses of SARS-CoV-2 detected in African countries,Edgar Simulundu,https://eprints.lincoln.ac.uk/id/eprint/44154/1/Simulundu%20et%20al...%20IJID%202021.pdf,2,https://github.com/cov-lineages/lineages).,github.com/cov-lineages/lineages,cov-lineages/lineages,2021-01-31,2021.0,eprints.lincoln.ac.uk
Early life differences in behavioral predispositions in two Alligatoridae species,Stephan Reber,https://eprints.lincoln.ac.uk/id/eprint/43722/1/Reber%20et%20al.%2C%202021.pdf,12,"https://github.com/jinook0707/AMA),",github.com/jinook0707/AMA,jinook0707/AMA,2021-01-18,2021.0,eprints.lincoln.ac.uk
Cross Parallax Attention Network for Stereo Image Super-Resolution,Canqiang Chen,https://eprints.lincoln.ac.uk/id/eprint/43632/1/revised-manuscript.pdf,6,https://github.com/canqChen/CPASSRnet.,github.com/canqChen/CPASSRnet,canqChen/CPASSRnet,2021-01-08,2021.0,eprints.lincoln.ac.uk
"Qualitative Probabilistic Models of
HRSI for Safe Situational Human-Aware
Navigation",Laurence Roberts-Elliott,https://eprints.lincoln.ac.uk/id/eprint/48599/1/Roberts-Elliott%2C%20Laurence%20-%20Computer%20Science%20-%20September%202021.pdf,39,https://github.com/laurencejbelliott/QTC_Sequence_Clustering/blob/m,github.com/laurencejbelliott/QTC_Sequence_Clustering,laurencejbelliott/QTC_Sequence_Clustering,2021-01-01,2021.0,eprints.lincoln.ac.uk
"Qualitative Probabilistic Models of
HRSI for Safe Situational Human-Aware
Navigation",Laurence Roberts-Elliott,https://eprints.lincoln.ac.uk/id/eprint/48599/1/Roberts-Elliott%2C%20Laurence%20-%20Computer%20Science%20-%20September%202021.pdf,46,https://github.com/laurencejbelliott/realtime_hrsi_situation_classif,github.com/laurencejbelliott/realtime_hrsi_situation_classif,laurencejbelliott/realtime_hrsi_situation_classifier,2021-01-01,2021.0,eprints.lincoln.ac.uk
